Employee_ID,First_Name,Last_Name,Department_ID,Job_Title,Salary,Bonus,Hire_Date,Gender,Age,City,State,Country,Email,Phone_Number,Performance_Rating,Work_Mode,Experience_Years,Marital_Status,Education,Project_Assigned,Leave_Balance,Attendance_Percentage,Insurance_Provider,Retirement_Plan
EMP000125,Amit,Roy,DPT03949,Software Engineer,1827286,56796,03-11-2017,Female,59,Pune,Karnataka,India,employee124@company.com,-8579435977,4.59,Hybrid,18,Single,MBA,Project_336,20,70.54,LIC,NPS
EMP000126,Ankit,Gupta,DPT02968,Consultant,2449791,128827,14-05-2017,Female,28,Kolkata,Delhi,India,employee125@company.com,-9527095703,4.76,Hybrid,6,Single,BTech,Project_288,17,99.39,Star Health,NPS
EMP000127,Neha,Dutta,DPT00438,Consultant,1320876,35333,18-01-2022,Male,54,Delhi,Maharashtra,India,employee126@company.com,-9347694052,2.28,Remote,24,Single,BSc,Project_24,12,91.05,Star Health,NPS
EMP000128,Priya,Saha,DPT00531,Software Engineer,1294440,57467,22-04-2016,Male,49,Delhi,West Bengal,India,employee127@company.com,-9591527239,1.21,Remote,7,Single,MBA,Project_141,1,75.89,HDFC Ergo,NPS
EMP000129,Priya,Sharma,DPT03735,HR Executive,637511,14454,30-10-2017,Male,49,Pune,Maharashtra,India,employee128@company.com,-7843828194,3.04,Hybrid,31,Single,MBA,Project_243,1,92.81,LIC,PF
EMP000130,Ankit,Saha,DPT03407,Manager,519543,48778,26-07-2024,Male,46,Bangalore,Karnataka,India,employee129@company.com,-7831066257,2.54,Office,5,Single,MBA,Project_272,27,75.12,Star Health,PF
EMP000131,Amit,Sharma,DPT01900,Manager,734428,16677,08-11-2023,Female,47,Kolkata,West Bengal,India,employee130@company.com,-8263483603,4.25,Hybrid,10,Single,BSc,Project_276,10,90.73,LIC,NPS
EMP000132,Ankit,Dutta,DPT03198,Manager,1238684,107646,20-01-2020,Female,51,Delhi,Delhi,India,employee131@company.com,-8927645326,4.06,Remote,27,Single,MCA,Project_491,11,73.18,LIC,NPS
EMP000133,Rahul,Paul,DPT04434,Consultant,1849430,18148,16-03-2015,Female,44,Pune,Karnataka,India,employee132@company.com,-7762038311,2.97,Office,17,Single,MCA,Project_290,6,76.76,Star Health,PF
EMP000134,Rahul,Gupta,DPT03928,Manager,2460257,129941,12-05-2022,Female,21,Mumbai,Delhi,India,employee133@company.com,-9931997374,2.87,Hybrid,10,Single,BTech,Project_487,22,70.96,HDFC Ergo,NPS
EMP000135,Rahul,Gupta,DPT03147,Software Engineer,1023279,155052,10-10-2016,Male,58,Mumbai,Delhi,India,employee134@company.com,-7319841802,2.25,Hybrid,3,Married,BSc,Project_491,3,89.12,Star Health,NPS
EMP000136,Rahul,Saha,DPT00907,Analyst,638360,157682,13-06-2016,Male,34,Delhi,Karnataka,India,employee135@company.com,-7803058191,1.2,Hybrid,9,Single,MBA,Project_172,13,72.94,HDFC Ergo,NPS
EMP000137,Rahul,Singh,DPT02540,Manager,829527,104235,03-07-2020,Male,47,Chennai,West Bengal,India,employee136@company.com,-7746444300,2.56,Office,11,Single,BSc,Project_180,0,81.21,LIC,PF
EMP000138,Riya,Paul,DPT02758,HR Executive,531496,22260,15-12-2023,Male,31,Chennai,Karnataka,India,employee137@company.com,-9206955346,3.52,Hybrid,25,Single,MBA,Project_54,17,97.43,LIC,NPS
EMP000139,Neha,Dutta,DPT02524,Software Engineer,388077,42256,12-09-2015,Male,42,Bangalore,Karnataka,India,employee138@company.com,-7512620626,3.85,Hybrid,8,Single,BTech,Project_337,22,84.87,Star Health,PF
EMP000140,Priya,Sharma,DPT00918,Manager,720968,30535,21-12-2017,Male,25,Chennai,Delhi,India,employee139@company.com,-8620053985,3.25,Remote,6,Single,MCA,Project_19,28,87.99,Star Health,PF
EMP000141,Rahul,Das,DPT00801,Manager,574093,72000,28-03-2022,Female,41,Kolkata,Karnataka,India,employee140@company.com,-7174522600,5,Office,1,Married,BSc,Project_437,24,89.69,HDFC Ergo,PF
EMP000142,Sneha,Paul,DPT04951,Manager,1978108,71957,29-03-2020,Male,51,Chennai,West Bengal,India,employee141@company.com,-8840426949,1.78,Office,21,Single,MCA,Project_316,7,84.76,HDFC Ergo,PF
EMP000143,Arjun,Das,DPT01690,Manager,909370,23894,21-01-2021,Male,30,Mumbai,Karnataka,India,employee142@company.com,-8198777871,2.16,Hybrid,30,Single,BTech,Project_194,6,72.23,LIC,PF
EMP000144,Rahul,Dutta,DPT01593,Consultant,602888,154799,30-11-2021,Female,38,Delhi,West Bengal,India,employee143@company.com,-9390572799,2.27,Hybrid,31,Single,BTech,Project_284,24,93.44,LIC,NPS
EMP000145,Riya,Gupta,DPT01338,HR Executive,486173,123264,07-04-2017,Female,29,Mumbai,Maharashtra,India,employee144@company.com,-8134900343,1.18,Remote,22,Married,BSc,Project_7,23,99.71,Star Health,PF
EMP000146,Sneha,Gupta,DPT01873,Software Engineer,914378,87841,26-07-2024,Male,24,Chennai,Maharashtra,India,employee145@company.com,-7558631410,3.8,Remote,24,Single,MBA,Project_252,26,79.3,LIC,NPS
EMP000147,Priya,Paul,DPT01455,Manager,1260102,76612,20-02-2022,Female,33,Delhi,Karnataka,India,employee146@company.com,-7691184054,3.4,Hybrid,5,Single,BSc,Project_489,6,99.8,HDFC Ergo,NPS
EMP000148,Sneha,Paul,DPT00581,Manager,1233249,148733,27-02-2024,Female,55,Bangalore,Karnataka,India,employee147@company.com,-9508200927,4.15,Office,23,Single,MBA,Project_60,9,81.78,HDFC Ergo,NPS
EMP000149,Amit,Paul,DPT04662,HR Executive,2401283,98656,22-11-2016,Male,39,Bangalore,Delhi,India,employee148@company.com,-8095285942,4.48,Remote,8,Married,MCA,Project_337,17,89.16,HDFC Ergo,PF
EMP000150,Amit,Roy,DPT01379,Manager,2120304,180076,26-11-2022,Male,55,Kolkata,Karnataka,India,employee149@company.com,-7024245580,2.4,Hybrid,7,Married,BTech,Project_330,24,75.01,Star Health,NPS
EMP000151,Sneha,Gupta,DPT02505,HR Executive,1638489,105981,11-07-2020,Male,24,Chennai,Delhi,India,employee150@company.com,-8419756273,1.03,Office,9,Married,BSc,Project_396,24,96.55,Star Health,NPS
EMP000152,Rahul,Paul,DPT04107,Manager,2294174,120389,05-02-2017,Male,48,Pune,Delhi,India,employee151@company.com,-9002877733,4.8,Office,10,Single,MCA,Project_436,12,90.63,LIC,PF
EMP000153,Neha,Gupta,DPT04703,Consultant,1912319,121772,03-03-2015,Male,39,Pune,Delhi,India,employee152@company.com,-7664885317,2.84,Office,34,Single,MBA,Project_253,24,74.51,Star Health,PF
EMP000154,Rahul,Roy,DPT00164,Analyst,653407,25531,10-03-2020,Female,47,Delhi,Karnataka,India,employee153@company.com,-7171543452,1.78,Hybrid,25,Married,BSc,Project_347,7,80.32,LIC,PF
EMP000155,Riya,Roy,DPT00350,Analyst,572271,183103,17-04-2017,Female,36,Kolkata,Delhi,India,employee154@company.com,-7660150905,3.26,Office,14,Married,MCA,Project_189,13,86.06,HDFC Ergo,PF
EMP000156,Rahul,Saha,DPT04424,Manager,699737,127873,07-03-2018,Female,28,Mumbai,Maharashtra,India,employee155@company.com,-8385685330,1.85,Hybrid,24,Married,BSc,Project_110,16,82.76,HDFC Ergo,NPS
EMP000157,Riya,Paul,DPT03546,Software Engineer,2499884,49890,03-04-2020,Male,33,Pune,Delhi,India,employee156@company.com,-9563581434,1.54,Hybrid,11,Married,BSc,Project_290,19,81.85,LIC,PF
EMP000158,Neha,Gupta,DPT02662,Consultant,1314084,148452,05-01-2020,Male,39,Mumbai,Maharashtra,India,employee157@company.com,-7218422363,2.74,Remote,6,Married,BSc,Project_79,26,96.02,HDFC Ergo,PF
EMP000159,Sneha,Singh,DPT03216,HR Executive,469418,175420,24-04-2019,Male,23,Chennai,Delhi,India,employee158@company.com,-9685929270,1.36,Hybrid,21,Single,BSc,Project_167,0,89.57,Star Health,PF
EMP000160,Amit,Das,DPT01026,Consultant,677996,110952,04-04-2018,Male,28,Mumbai,Maharashtra,India,employee159@company.com,-9644019041,1.38,Office,8,Single,MBA,Project_164,11,81.29,Star Health,PF
EMP000161,Amit,Gupta,DPT02336,Software Engineer,2466113,46698,15-12-2019,Female,23,Delhi,Karnataka,India,employee160@company.com,-9842796740,1.64,Hybrid,30,Married,BTech,Project_447,0,99.89,HDFC Ergo,PF
EMP000162,Priya,Gupta,DPT00958,Analyst,609309,198542,25-02-2018,Male,27,Mumbai,Maharashtra,India,employee161@company.com,-8293450010,1.71,Remote,0,Married,MCA,Project_464,9,89.87,LIC,NPS
EMP000163,Ankit,Paul,DPT03455,Software Engineer,395359,73535,12-11-2015,Female,34,Mumbai,Maharashtra,India,employee162@company.com,-9106900149,1.34,Hybrid,29,Married,BTech,Project_469,28,93.55,HDFC Ergo,NPS
EMP000164,Neha,Dutta,DPT01455,Analyst,1408047,69414,25-05-2016,Male,35,Pune,Karnataka,India,employee163@company.com,-9459628843,2.04,Hybrid,31,Married,MCA,Project_62,7,95.81,LIC,PF
EMP000165,Riya,Sharma,DPT03421,Software Engineer,362710,111594,28-04-2020,Male,39,Bangalore,Maharashtra,India,employee164@company.com,-9362919884,4.31,Office,32,Single,BTech,Project_358,5,88,LIC,NPS
EMP000166,Neha,Singh,DPT04164,Manager,546520,194154,26-11-2021,Male,37,Bangalore,Delhi,India,employee165@company.com,-8537965807,4.67,Office,34,Married,BTech,Project_196,5,97.14,Star Health,PF
EMP000167,Ankit,Sharma,DPT01245,Consultant,1538670,68036,30-07-2020,Female,33,Mumbai,West Bengal,India,employee166@company.com,-7313020522,4.8,Hybrid,19,Single,MBA,Project_438,7,90.52,HDFC Ergo,PF
EMP000168,Amit,Saha,DPT03741,Consultant,2049671,17378,26-08-2015,Male,34,Delhi,Karnataka,India,employee167@company.com,-8365193937,2.05,Hybrid,6,Married,BTech,Project_463,23,94.49,LIC,PF
EMP000169,Neha,Singh,DPT00122,HR Executive,1571005,161860,26-11-2017,Female,55,Mumbai,Delhi,India,employee168@company.com,-9256554543,3.98,Remote,1,Single,MBA,Project_350,18,73.59,Star Health,NPS
EMP000170,Amit,Singh,DPT01458,HR Executive,540703,85521,12-12-2020,Female,39,Delhi,Delhi,India,employee169@company.com,-7944729568,1.8,Remote,16,Single,MBA,Project_169,29,98.78,LIC,NPS
EMP000171,Arjun,Das,DPT03813,Consultant,1796463,45480,02-01-2022,Male,27,Pune,Delhi,India,employee170@company.com,-7789711683,3.63,Office,3,Married,MBA,Project_310,15,81.38,Star Health,NPS
EMP000172,Amit,Sharma,DPT01651,Analyst,1887450,66915,29-11-2023,Male,37,Chennai,Delhi,India,employee171@company.com,-9235986891,1.1,Remote,20,Married,BTech,Project_273,6,96.92,HDFC Ergo,PF
EMP000173,Sneha,Paul,DPT04073,Manager,1300829,182814,31-12-2020,Male,47,Delhi,Maharashtra,India,employee172@company.com,-7292815612,3.71,Remote,19,Married,BSc,Project_442,6,89.34,HDFC Ergo,NPS
EMP000174,Riya,Paul,DPT00772,HR Executive,1346079,39472,29-01-2021,Female,52,Mumbai,Delhi,India,employee173@company.com,-9169561198,3.82,Hybrid,30,Single,MCA,Project_376,0,75.5,Star Health,PF
EMP000175,Rahul,Dutta,DPT01744,Software Engineer,2450823,38737,03-08-2016,Male,37,Bangalore,Delhi,India,employee174@company.com,-7684490959,3.76,Hybrid,3,Single,BTech,Project_107,16,86.36,HDFC Ergo,PF
EMP000176,Sneha,Das,DPT00732,Manager,1515173,171211,10-02-2018,Male,51,Chennai,Delhi,India,employee175@company.com,-8786410982,4.38,Remote,19,Single,BTech,Project_289,4,96.51,LIC,PF
EMP000177,Riya,Roy,DPT04731,HR Executive,2360362,31322,08-07-2020,Male,23,Bangalore,Maharashtra,India,employee176@company.com,-9332511423,3.9,Remote,10,Single,BTech,Project_159,16,76.16,LIC,NPS
EMP000178,Rahul,Gupta,DPT01683,HR Executive,1384620,142247,17-04-2021,Male,39,Pune,Karnataka,India,employee177@company.com,-9306551778,4.09,Remote,24,Married,BTech,Project_477,3,80.85,Star Health,NPS
EMP000179,Rahul,Singh,DPT04266,Manager,404775,85169,11-08-2020,Male,30,Delhi,Maharashtra,India,employee178@company.com,-8732663016,1.55,Office,22,Single,BSc,Project_300,29,98.24,HDFC Ergo,NPS
EMP000180,Priya,Saha,DPT04685,Analyst,1624168,33691,04-04-2018,Female,36,Mumbai,Maharashtra,India,employee179@company.com,-7394903048,1.53,Remote,34,Married,MBA,Project_67,1,74.75,HDFC Ergo,PF
EMP000181,Riya,Das,DPT04528,Software Engineer,975353,133782,11-03-2023,Male,28,Pune,Karnataka,India,employee180@company.com,-8500674154,1.04,Hybrid,23,Married,MBA,Project_79,1,97.31,Star Health,NPS
EMP000182,Neha,Paul,DPT01211,HR Executive,1355390,125585,05-02-2020,Female,38,Bangalore,West Bengal,India,employee181@company.com,-7950038435,2.48,Office,18,Married,BSc,Project_132,13,76.74,HDFC Ergo,NPS
EMP000183,Amit,Sharma,DPT03125,Manager,444841,95091,20-03-2018,Male,24,Kolkata,West Bengal,India,employee182@company.com,-7916347549,2.75,Hybrid,23,Single,MCA,Project_103,12,92.9,LIC,NPS
EMP000184,Priya,Gupta,DPT02788,HR Executive,943295,23287,14-11-2021,Male,30,Mumbai,Delhi,India,employee183@company.com,-9848999809,4.77,Hybrid,3,Single,MCA,Project_17,3,97.31,HDFC Ergo,PF
EMP000185,Rahul,Gupta,DPT03285,HR Executive,934785,71605,23-03-2020,Female,42,Bangalore,Delhi,India,employee184@company.com,-8425428755,1.94,Hybrid,29,Married,MBA,Project_68,19,78.98,LIC,NPS
EMP000186,Ankit,Gupta,DPT01172,Manager,1809327,60038,08-01-2023,Male,58,Bangalore,Delhi,India,employee185@company.com,-8421919847,3.67,Hybrid,32,Single,MBA,Project_102,1,89.01,HDFC Ergo,NPS
EMP000187,Arjun,Paul,DPT00933,Analyst,1944903,48164,17-05-2017,Male,57,Chennai,Maharashtra,India,employee186@company.com,-8549614784,3.51,Remote,32,Single,BSc,Project_192,12,79.13,LIC,NPS
EMP000188,Arjun,Dutta,DPT04948,Consultant,1157167,185774,17-10-2017,Male,57,Kolkata,Karnataka,India,employee187@company.com,-8260892190,2.44,Hybrid,19,Married,BSc,Project_492,6,70.04,HDFC Ergo,PF
EMP000189,Neha,Saha,DPT00211,HR Executive,1520293,134431,20-09-2020,Male,27,Pune,Maharashtra,India,employee188@company.com,-7938215243,2.88,Remote,9,Single,BSc,Project_413,6,73.47,Star Health,NPS
EMP000190,Ankit,Dutta,DPT02398,Software Engineer,319089,162399,30-10-2018,Female,45,Bangalore,West Bengal,India,employee189@company.com,-9655494878,4.42,Hybrid,4,Single,BSc,Project_82,25,80.49,Star Health,PF
EMP000191,Riya,Roy,DPT01668,Manager,671856,26679,13-10-2017,Female,25,Mumbai,West Bengal,India,employee190@company.com,-9278475330,1.65,Office,25,Single,MBA,Project_54,25,95.91,Star Health,NPS
EMP000192,Priya,Gupta,DPT01613,HR Executive,1192717,131003,01-07-2017,Male,52,Kolkata,Karnataka,India,employee191@company.com,-9039495995,1.1,Office,22,Married,MCA,Project_193,0,86.35,LIC,NPS
EMP000193,Priya,Gupta,DPT00083,Analyst,707448,170251,11-03-2017,Female,34,Mumbai,West Bengal,India,employee192@company.com,-9410914009,3.07,Remote,22,Married,BTech,Project_269,23,85.03,LIC,NPS
EMP000194,Amit,Gupta,DPT03851,HR Executive,869386,179177,20-09-2016,Female,57,Chennai,West Bengal,India,employee193@company.com,-9788722681,4.76,Remote,22,Married,BTech,Project_54,23,98.28,Star Health,PF
EMP000195,Priya,Singh,DPT03837,Analyst,2223793,113522,03-01-2020,Male,56,Pune,West Bengal,India,employee194@company.com,-7037811519,1.44,Hybrid,0,Married,MCA,Project_257,28,98.03,Star Health,NPS
EMP000196,Ankit,Roy,DPT02868,Consultant,1432783,175317,20-04-2017,Female,34,Delhi,Karnataka,India,employee195@company.com,-7492726931,1.83,Office,16,Married,MCA,Project_146,2,95.64,HDFC Ergo,NPS
EMP000197,Priya,Singh,DPT02505,HR Executive,755303,49744,18-05-2021,Male,37,Kolkata,Maharashtra,India,employee196@company.com,-9873068743,4.87,Remote,18,Married,MBA,Project_306,0,89.12,LIC,PF
EMP000198,Neha,Sharma,DPT00798,HR Executive,828948,142640,15-08-2021,Female,34,Pune,Delhi,India,employee197@company.com,-8486089911,4.01,Remote,15,Married,MBA,Project_483,1,71.64,Star Health,NPS
EMP000199,Sneha,Paul,DPT04693,Manager,961513,186653,02-07-2019,Male,53,Kolkata,Delhi,India,employee198@company.com,-8914126152,2.84,Remote,28,Married,BSc,Project_474,20,96.94,HDFC Ergo,PF
EMP000200,Priya,Singh,DPT04609,Manager,2420457,173993,11-03-2023,Male,54,Bangalore,Karnataka,India,employee199@company.com,-8032286169,4.99,Hybrid,5,Married,MBA,Project_25,16,89.94,Star Health,PF
EMP000201,Riya,Dutta,DPT02203,Manager,348632,147374,20-03-2024,Male,45,Bangalore,Karnataka,India,employee200@company.com,-9758504307,1.59,Hybrid,11,Single,BTech,Project_440,8,93.28,LIC,PF
EMP000202,Priya,Das,DPT03825,HR Executive,1591260,192995,06-02-2023,Male,26,Pune,Delhi,India,employee201@company.com,-9635826052,4.43,Office,6,Married,MBA,Project_462,25,82.78,LIC,PF
EMP000203,Riya,Gupta,DPT00017,Manager,2411494,70718,26-11-2017,Male,40,Bangalore,Maharashtra,India,employee202@company.com,-9667740260,2.18,Hybrid,34,Single,BSc,Project_78,16,97.56,LIC,PF
EMP000204,Ankit,Gupta,DPT00555,Software Engineer,835989,31788,01-06-2016,Male,23,Bangalore,Delhi,India,employee203@company.com,-8047229602,3.8,Remote,4,Married,BTech,Project_284,2,74.14,LIC,NPS
EMP000205,Riya,Sharma,DPT01327,Consultant,2412262,39084,05-04-2018,Female,56,Kolkata,Maharashtra,India,employee204@company.com,-7171271393,4.54,Remote,30,Married,MBA,Project_10,19,97.94,LIC,PF
EMP000206,Sneha,Roy,DPT04365,Manager,408267,144298,01-08-2020,Female,26,Kolkata,Karnataka,India,employee205@company.com,-9931535681,2.83,Office,5,Married,MCA,Project_484,20,80.85,Star Health,NPS
EMP000207,Rahul,Paul,DPT03305,Software Engineer,1112861,185714,06-10-2021,Male,48,Mumbai,Karnataka,India,employee206@company.com,-8378413874,1.33,Remote,0,Married,MBA,Project_297,17,75.14,Star Health,PF
EMP000208,Riya,Paul,DPT03240,HR Executive,1468060,49106,03-03-2018,Female,28,Chennai,West Bengal,India,employee207@company.com,-8637982785,1.06,Hybrid,21,Married,MCA,Project_189,26,86.35,LIC,PF
EMP000209,Ankit,Dutta,DPT00938,Software Engineer,602217,36982,05-03-2022,Female,28,Pune,Karnataka,India,employee208@company.com,-7486937667,3.32,Remote,16,Single,BSc,Project_119,29,86.69,Star Health,NPS
EMP000210,Ankit,Roy,DPT04618,Consultant,391971,35850,25-03-2021,Male,36,Delhi,Karnataka,India,employee209@company.com,-8657324441,1.07,Remote,19,Single,BTech,Project_119,19,81.03,LIC,PF
EMP000211,Rahul,Das,DPT02935,Software Engineer,2032672,26390,12-08-2020,Male,33,Delhi,Maharashtra,India,employee210@company.com,-8102047951,4.44,Office,6,Single,MBA,Project_483,27,84.85,Star Health,PF
EMP000212,Sneha,Dutta,DPT04389,Manager,1265920,63176,11-06-2018,Female,34,Pune,Karnataka,India,employee211@company.com,-9320301508,1.91,Remote,33,Single,BSc,Project_183,0,96.41,HDFC Ergo,NPS
EMP000213,Amit,Roy,DPT04359,Analyst,1615892,153085,28-11-2021,Male,31,Pune,West Bengal,India,employee212@company.com,-8214741205,2.65,Office,13,Single,BSc,Project_207,17,93.69,HDFC Ergo,NPS
EMP000214,Priya,Roy,DPT03897,Consultant,1498419,135515,20-09-2023,Female,47,Mumbai,Karnataka,India,employee213@company.com,-7106110188,1.65,Hybrid,21,Single,MCA,Project_420,21,94.03,LIC,NPS
EMP000215,Riya,Sharma,DPT03663,Consultant,1329405,96203,24-04-2022,Male,29,Pune,Maharashtra,India,employee214@company.com,-9219930280,1.14,Hybrid,31,Single,MBA,Project_23,26,90.87,LIC,PF
EMP000216,Amit,Sharma,DPT01921,HR Executive,2122880,179475,08-10-2020,Male,29,Bangalore,Delhi,India,employee215@company.com,-8610432442,2.33,Remote,0,Married,MBA,Project_464,14,86.48,LIC,PF
EMP000217,Arjun,Sharma,DPT02939,Analyst,1503211,143840,19-02-2020,Female,31,Pune,West Bengal,India,employee216@company.com,-9208940506,2.1,Office,23,Married,MBA,Project_19,22,81.59,LIC,NPS
EMP000218,Amit,Das,DPT02370,Software Engineer,999853,161355,14-07-2016,Male,40,Mumbai,West Bengal,India,employee217@company.com,-9185002654,2.61,Hybrid,17,Single,MBA,Project_86,29,78.22,Star Health,NPS
EMP000219,Ankit,Roy,DPT01524,Software Engineer,2354818,147983,09-12-2015,Male,39,Pune,Maharashtra,India,employee218@company.com,-8913652223,4.37,Remote,18,Married,BTech,Project_140,10,99.77,HDFC Ergo,PF
EMP000220,Priya,Sharma,DPT04864,Analyst,1137443,195984,02-11-2016,Male,49,Delhi,Delhi,India,employee219@company.com,-9090810216,3.28,Office,8,Married,MBA,Project_464,26,94,HDFC Ergo,NPS
EMP000221,Rahul,Saha,DPT00925,Software Engineer,1505967,191233,27-11-2021,Male,40,Pune,Karnataka,India,employee220@company.com,-7188341364,1.13,Remote,15,Married,BTech,Project_383,20,80.97,HDFC Ergo,PF
EMP000222,Priya,Paul,DPT01404,Consultant,327012,30799,11-04-2016,Female,23,Pune,Delhi,India,employee221@company.com,-8273174093,1.03,Remote,7,Single,BSc,Project_370,29,83.48,Star Health,NPS
EMP000223,Riya,Gupta,DPT02494,Consultant,1095378,45685,08-04-2017,Female,34,Bangalore,Delhi,India,employee222@company.com,-9798292213,2.36,Remote,26,Single,MBA,Project_341,14,87.98,LIC,PF
EMP000224,Priya,Singh,DPT02874,Manager,977523,184796,22-08-2015,Female,51,Bangalore,Maharashtra,India,employee223@company.com,-7826834333,3.05,Hybrid,22,Married,MBA,Project_497,20,71.47,Star Health,NPS
EMP000225,Priya,Saha,DPT01087,Consultant,1903770,30300,06-07-2024,Female,32,Bangalore,Delhi,India,employee224@company.com,-8375732720,1.36,Office,6,Single,BTech,Project_327,24,96.4,LIC,PF
EMP000226,Amit,Das,DPT03516,Software Engineer,1577252,159883,08-06-2022,Male,46,Kolkata,Delhi,India,employee225@company.com,-9207160838,4.03,Office,29,Married,MCA,Project_64,21,89.16,HDFC Ergo,NPS
EMP000227,Ankit,Roy,DPT02855,Manager,1450132,46885,02-10-2023,Male,27,Delhi,Maharashtra,India,employee226@company.com,-7353670906,1.9,Office,34,Married,BSc,Project_18,8,89.01,Star Health,PF
EMP000228,Rahul,Roy,DPT01221,Manager,1968935,52726,25-06-2018,Female,43,Pune,West Bengal,India,employee227@company.com,-7412129646,2.53,Remote,13,Married,BTech,Project_265,2,72.84,LIC,PF
EMP000229,Rahul,Dutta,DPT01711,Consultant,2158879,169624,01-09-2021,Female,33,Chennai,Karnataka,India,employee228@company.com,-7718955123,2.13,Remote,24,Married,BTech,Project_150,6,95.11,HDFC Ergo,NPS
EMP000230,Riya,Gupta,DPT04337,Analyst,1905403,109157,20-09-2015,Male,57,Pune,Karnataka,India,employee229@company.com,-9310584211,1.54,Remote,2,Single,MBA,Project_239,24,71.28,HDFC Ergo,PF
EMP000231,Amit,Das,DPT04218,HR Executive,1047529,33919,29-10-2022,Female,48,Kolkata,Karnataka,India,employee230@company.com,-9290101490,3.86,Office,21,Single,BTech,Project_56,23,77.94,Star Health,PF
